,_phi,_phi_err,_velo_eff,_velo_eff_err,_frac_optflow_ok,_frac_optflow_ok_ica
2018-03-26 14:44:16,262.09099226892266,,2.442576576807244,0.3663864865210866,,
2018-03-26 14:44:24,263.34198599107236,,2.2659365188935947,0.3398904778340392,,
2018-03-26 14:44:32,203.40179305349335,,1.7197621479658556,0.2579643221948783,,
2018-03-26 14:44:40,253.98973847713023,,2.0310178643926284,0.30465267965889425,,
2018-03-26 14:44:48,259.03674593617825,,2.275832956179385,0.3413749434269077,,
2018-03-26 14:44:56,207.32604856076114,,1.6474567640016953,0.24711851460025427,,
2018-03-26 14:45:04,187.58749986126682,,1.6306827453482464,0.24460241180223696,,
2018-03-26 14:45:12,204.16445835876846,,1.9957168513243582,0.2993575276986537,,
2018-03-26 14:45:20,177.47337375648925,,1.9497501966225623,0.29246252949338436,,
2018-03-26 14:45:28,147.64600559453288,,1.6323432921638066,0.24485149382457097,,
2018-03-26 14:45:36,104.60628358440347,,1.3611744557752028,0.20417616836628041,,
2018-03-26 14:45:44,166.23028474747017,,2.0485716201019244,0.30728574301528866,,
2018-03-26 14:45:52,162.92433630474088,,2.3085393443572166,0.3462809016535825,,
2018-03-26 14:46:00,179.05224096359652,,2.6071160193702414,0.3910674029055362,,
2018-03-26 14:46:08,122.17113636923406,,1.5904398486796998,0.23856597730195495,,
2018-03-26 14:46:16,166.98295563134627,,2.2220294769223243,0.33330442153834866,,
2018-03-26 14:46:24,261.5797495856647,,2.284858099355132,0.3427287149032698,,
2018-03-26 14:46:32,289.0876000746503,,2.347715486153413,0.35215732292301194,,
2018-03-26 14:46:40,215.97502972205316,,1.80487924458696,0.270731886688044,,
2018-03-26 14:46:48,224.57382551481783,,2.227890991930596,0.33418364878958934,,
2018-03-26 14:46:56,226.69281522427534,,2.2445550288713463,0.33668325433070195,,
2018-03-26 14:47:04,189.372689786424,,2.1513968519417577,0.32270952779126366,,
2018-03-26 14:47:12,104.66835985437326,,1.5399545123841913,0.23099317685762868,,
2018-03-26 14:47:20,139.4669186747633,,2.03720754831613,0.30558113224741945,,
2018-03-26 14:47:24,94.3553026321163,,1.3116000380073445,0.19674000570110167,,
2018-03-26 14:47:32,112.27680398443043,,1.5879160427127001,0.238187406406905,,
2018-03-26 14:47:40,170.77764948663258,,2.0652920462117677,0.3097938069317651,,
2018-03-26 14:47:48,179.4916410385057,,1.9411823135865238,0.29117734703797854,,
2018-03-26 14:47:56,204.8090826472583,,1.894924605720669,0.28423869085810033,,
2018-03-26 14:48:04,361.8756301691878,,2.9635621039037847,0.4445343155855677,,
2018-03-26 14:48:12,487.70714939330526,,3.1026317126466902,0.4653947568970035,,
2018-03-26 14:48:20,633.0527573306765,,2.7241424798918676,0.4086213719837801,,
2018-03-26 14:48:28,488.6278173531393,,1.7584565567665562,0.26376848351498344,,
2018-03-26 14:48:36,614.287976947625,,2.342131787766135,0.3513197681649203,,
2018-03-26 14:48:44,558.4462778595025,,2.401438512441076,0.3602157768661614,,
2018-03-26 14:49:08,369.68856898630094,,2.3491300779476276,0.35236951169214414,,
2018-03-26 14:49:16,355.9054528006912,,1.911958306723421,0.28679374600851315,,
2018-03-26 14:49:24,305.510483181136,,2.24312080950945,0.33646812142641747,,
2018-03-26 14:49:32,234.91510591320673,,1.924786141610002,0.2887179212415003,,
2018-03-26 14:49:40,265.22757501362236,,2.280551595291401,0.34208273929371014,,
2018-03-26 14:49:48,320.44835544333034,,2.356045040370816,0.3534067560556224,,
2018-03-26 14:49:56,291.5941863806527,,2.169196703012199,0.32537950545182986,,
2018-03-26 14:50:04,183.90215843909186,,1.4012342472755026,0.21018513709132539,,
2018-03-26 14:50:12,250.07171803239186,,1.9050517365153643,0.2857577604773046,,
2018-03-26 14:50:20,219.34269733311555,,2.254633436295053,0.33819501544425795,,
2018-03-26 14:50:28,179.2584312309835,,2.226948675797419,0.3340423013696128,,
2018-03-26 14:50:36,209.39725610936114,,1.8740338617579755,0.2811050792636963,,
2018-03-26 14:50:44,344.0463750286627,,2.7437368662716186,0.41156052994074277,,
2018-03-26 14:50:48,237.61488231219334,,1.8119447106242517,0.2717917065936377,,
2018-03-26 14:50:56,333.8870882223726,,2.186384430326332,0.32795766454894976,,
2018-03-26 14:51:04,756.3256652945772,,2.314864921994754,0.34722973829921305,,
2018-03-26 14:51:12,708.0032054840266,,2.0170590785354205,0.30255886178031305,,
2018-03-26 14:53:12,3007.238757589453,,2.28617594722384,0.34292639208357595,,
