2.278190e+02	3.893700e-19
2.278216e+02	4.138300e-19
2.278242e+02	4.493900e-19
2.278268e+02	4.504300e-19
2.278294e+02	4.422300e-19
2.278320e+02	4.202500e-19
2.278345e+02	3.960000e-19
2.278371e+02	3.590700e-19
2.278397e+02	3.211800e-19
2.278423e+02	2.610400e-19
2.278449e+02	2.061700e-19
2.278475e+02	2.209700e-19
2.278501e+02	2.367300e-19
2.278527e+02	2.582800e-19
2.278553e+02	2.824900e-19
2.278579e+02	3.166600e-19
2.278605e+02	3.353800e-19
2.278631e+02	3.146100e-19
2.278657e+02	2.974800e-19
2.278683e+02	2.870400e-19
2.278709e+02	2.786900e-19
2.278735e+02	2.731900e-19
2.278761e+02	2.987500e-19
2.278787e+02	3.563500e-19
2.278813e+02	3.495200e-19
2.278839e+02	2.925700e-19
2.278865e+02	2.883300e-19
2.278891e+02	3.136600e-19
2.278917e+02	3.374900e-19
2.278943e+02	3.607100e-19
2.278969e+02	3.726600e-19
2.278995e+02	3.814500e-19
2.279020e+02	3.820200e-19
2.279046e+02	3.811500e-19
2.279072e+02	4.161600e-19
2.279098e+02	4.542100e-19
2.279124e+02	3.644300e-19
2.279150e+02	2.781000e-19
2.279176e+02	2.586800e-19
2.279202e+02	2.413700e-19
2.279228e+02	2.377600e-19
2.279254e+02	2.396000e-19
2.279280e+02	2.628300e-19
2.279306e+02	2.665000e-19
2.279332e+02	2.182300e-19
2.279358e+02	1.901100e-19
2.279384e+02	2.004700e-19
2.279410e+02	2.169700e-19
2.279436e+02	2.418800e-19
2.279462e+02	2.769000e-19
2.279488e+02	3.223600e-19
2.279514e+02	3.358700e-19
2.279540e+02	3.245300e-19
2.279566e+02	3.053000e-19
2.279592e+02	2.815000e-19
2.279618e+02	2.650800e-19
2.279644e+02	2.517700e-19
2.279670e+02	2.665500e-19
2.279696e+02	2.895600e-19
2.279722e+02	3.307800e-19
2.279748e+02	3.753700e-19
2.279774e+02	3.313800e-19
2.279800e+02	2.790600e-19
2.279826e+02	2.295600e-19
2.279852e+02	1.813400e-19
2.279878e+02	1.544700e-19
2.279904e+02	1.323100e-19
2.279930e+02	1.430600e-19
2.279956e+02	1.543000e-19
2.279982e+02	1.674500e-19
2.280008e+02	1.754000e-19
2.280034e+02	1.695700e-19
2.280060e+02	1.636500e-19
2.280086e+02	1.576000e-19
2.280112e+02	1.532100e-19
2.280138e+02	1.511700e-19
2.280164e+02	1.555600e-19
2.280190e+02	1.667900e-19
2.280216e+02	1.867400e-19
2.280242e+02	2.137000e-19
2.280268e+02	2.281100e-19
2.280294e+02	2.349900e-19
2.280320e+02	2.226400e-19
2.280346e+02	2.018600e-19
2.280372e+02	1.861300e-19
2.280398e+02	1.719600e-19
2.280424e+02	1.757100e-19
2.280450e+02	1.829800e-19
2.280476e+02	1.977500e-19
2.280502e+02	2.133000e-19
2.280528e+02	2.544800e-19
2.280554e+02	2.955800e-19
2.280580e+02	3.247200e-19
2.280606e+02	3.489500e-19
2.280632e+02	3.387700e-19
2.280658e+02	3.194600e-19
2.280684e+02	2.625300e-19
2.280710e+02	2.090000e-19
2.280736e+02	1.648700e-19
2.280762e+02	1.343400e-19
2.280788e+02	1.307100e-19
2.280814e+02	1.355300e-19
2.280840e+02	1.527100e-19
2.280866e+02	1.685400e-19
2.280892e+02	1.829000e-19
2.280918e+02	1.858100e-19
2.280944e+02	1.792400e-19
2.280970e+02	1.729300e-19
2.280996e+02	1.667900e-19
2.281022e+02	1.734900e-19
2.281048e+02	1.860300e-19
2.281074e+02	2.078900e-19
2.281100e+02	2.327300e-19
2.281126e+02	2.495500e-19
2.281152e+02	2.648000e-19
2.281178e+02	2.652400e-19
2.281204e+02	2.641400e-19
2.281230e+02	2.532400e-19
2.281256e+02	2.422400e-19
2.281282e+02	2.341900e-19
2.281308e+02	2.266400e-19
2.281334e+02	2.228500e-19
2.281360e+02	2.191500e-19
2.281386e+02	2.158900e-19
2.281412e+02	2.212600e-19
2.281438e+02	2.514800e-19
2.281464e+02	2.710200e-19
2.281490e+02	2.686700e-19
2.281516e+02	2.614400e-19
2.281542e+02	2.468400e-19
2.281568e+02	2.232900e-19
2.281594e+02	1.895900e-19
2.281620e+02	1.667400e-19
2.281646e+02	1.531500e-19
2.281672e+02	1.549800e-19
2.281698e+02	1.663600e-19
2.281725e+02	1.735400e-19
2.281751e+02	1.788000e-19
2.281777e+02	1.768900e-19
2.281803e+02	1.727000e-19
2.281829e+02	1.669200e-19
2.281855e+02	1.608000e-19
2.281881e+02	1.583600e-19
2.281907e+02	1.563300e-19
2.281933e+02	1.736900e-19
2.281959e+02	1.916100e-19
2.281985e+02	2.077800e-19
2.282011e+02	2.225900e-19
2.282037e+02	2.262500e-19
2.282063e+02	2.269900e-19
2.282089e+02	2.144100e-19
2.282115e+02	2.007700e-19
2.282141e+02	1.839500e-19
2.282167e+02	1.641400e-19
2.282193e+02	1.380000e-19
2.282219e+02	1.138600e-19
2.282245e+02	9.284000e-20
2.282271e+02	8.673500e-20
2.282297e+02	9.753300e-20
2.282323e+02	1.199700e-19
2.282349e+02	1.523600e-19
2.282375e+02	1.797800e-19
2.282402e+02	2.040100e-19
2.282428e+02	2.169600e-19
2.282454e+02	2.245800e-19
2.282480e+02	2.247900e-19
2.282506e+02	2.225400e-19
2.282532e+02	2.093200e-19
2.282558e+02	1.937000e-19
2.282584e+02	1.927500e-19
2.282610e+02	1.936100e-19
2.282636e+02	1.832700e-19
2.282662e+02	1.727700e-19
2.282688e+02	1.709700e-19
2.282714e+02	1.699300e-19
2.282740e+02	1.755100e-19
2.282766e+02	1.790200e-19
2.282792e+02	1.725800e-19
2.282818e+02	1.658600e-19
2.282844e+02	1.583400e-19
2.282870e+02	1.523800e-19
2.282897e+02	1.497700e-19
2.282923e+02	1.486700e-19
2.282949e+02	1.499300e-19
2.282975e+02	1.536800e-19
2.283001e+02	1.603500e-19
2.283027e+02	1.629000e-19
2.283053e+02	1.618300e-19
2.283079e+02	1.552700e-19
2.283105e+02	1.450900e-19
2.283131e+02	1.399000e-19
2.283157e+02	1.371500e-19
2.283183e+02	1.345200e-19
2.283209e+02	1.319300e-19
2.283235e+02	1.260300e-19
2.283261e+02	1.193600e-19
2.283287e+02	1.108000e-19
2.283314e+02	1.019800e-19
2.283340e+02	9.592400e-20
2.283366e+02	9.025400e-20
2.283392e+02	9.233100e-20
2.283418e+02	9.511000e-20
2.283444e+02	1.041000e-19
2.283470e+02	1.128800e-19
2.283496e+02	1.207000e-19
2.283522e+02	1.260400e-19
2.283548e+02	1.236200e-19
2.283574e+02	1.222700e-19
2.283600e+02	1.233000e-19
2.283626e+02	1.281600e-19
2.283652e+02	1.392100e-19
2.283679e+02	1.493600e-19
2.283705e+02	1.584400e-19
2.283731e+02	1.646300e-19
2.283757e+02	1.681800e-19
2.283783e+02	1.695500e-19
2.283809e+02	1.694200e-19
2.283835e+02	1.674700e-19
2.283861e+02	1.646200e-19
2.283887e+02	1.619300e-19
2.283913e+02	1.593200e-19
2.283939e+02	1.574100e-19
2.283965e+02	1.556900e-19
2.283992e+02	1.356600e-19
2.284018e+02	1.132000e-19
2.284044e+02	9.224800e-20
2.284070e+02	7.193700e-20
2.284096e+02	7.517300e-20
2.284122e+02	7.895100e-20
2.284148e+02	8.796700e-20
2.284174e+02	9.570700e-20
2.284200e+02	9.695500e-20
2.284226e+02	9.756700e-20
2.284252e+02	9.610800e-20
2.284278e+02	9.438500e-20
2.284305e+02	9.206200e-20
2.284331e+02	8.930800e-20
2.284357e+02	8.583800e-20
2.284383e+02	8.314500e-20
2.284409e+02	8.142100e-20
2.284435e+02	7.859700e-20
2.284461e+02	7.474100e-20
2.284487e+02	6.758600e-20
2.284513e+02	5.810100e-20
2.284539e+02	5.177100e-20
2.284565e+02	4.703600e-20
2.284592e+02	5.423600e-20
2.284618e+02	6.575200e-20
2.284644e+02	8.273700e-20
2.284670e+02	1.010500e-19
2.284696e+02	1.106100e-19
2.284722e+02	1.189200e-19
2.284748e+02	1.167600e-19
2.284774e+02	1.139000e-19
2.284800e+02	1.045500e-19
2.284826e+02	9.503300e-20
2.284853e+02	8.376800e-20
2.284879e+02	7.282100e-20
2.284905e+02	6.358900e-20
2.284931e+02	5.810100e-20
2.284957e+02	6.539100e-20
2.284983e+02	7.728700e-20
2.285009e+02	1.000900e-19
2.285035e+02	1.203400e-19
2.285061e+02	1.362100e-19
2.285088e+02	1.427400e-19
2.285114e+02	1.376300e-19
2.285140e+02	1.257300e-19
2.285166e+02	1.074400e-19
2.285192e+02	8.963000e-20
2.285218e+02	7.214600e-20
2.285244e+02	6.555200e-20
2.285270e+02	6.466000e-20
2.285296e+02	6.772100e-20
2.285323e+02	7.227000e-20
2.285349e+02	7.138200e-20
2.285375e+02	6.910900e-20
2.285401e+02	6.570400e-20
2.285427e+02	6.212500e-20
2.285453e+02	6.185100e-20
2.285479e+02	6.172300e-20
2.285505e+02	5.213600e-20
2.285531e+02	4.272500e-20
2.285558e+02	3.538500e-20
2.285584e+02	3.037400e-20
2.285610e+02	3.871800e-20
2.285636e+02	4.719000e-20
2.285662e+02	5.611600e-20
2.285688e+02	6.524500e-20
2.285714e+02	7.485300e-20
2.285740e+02	8.592900e-20
2.285767e+02	9.953600e-20
2.285793e+02	1.128100e-19
2.285819e+02	1.256600e-19
2.285845e+02	1.294500e-19
2.285871e+02	1.244500e-19
2.285897e+02	1.189600e-19
2.285923e+02	1.131000e-19
2.285949e+02	1.132300e-19
2.285976e+02	1.166000e-19
2.286002e+02	1.139900e-19
2.286028e+02	1.090400e-19
2.286054e+02	9.727700e-20
2.286080e+02	8.369000e-20
2.286106e+02	7.730700e-20
2.286132e+02	7.210200e-20
2.286158e+02	8.022100e-20
2.286185e+02	8.934800e-20
2.286211e+02	9.309900e-20
2.286237e+02	9.569300e-20
2.286263e+02	8.461600e-20
2.286289e+02	7.454900e-20
2.286315e+02	7.027600e-20
2.286341e+02	6.893600e-20
2.286368e+02	7.807400e-20
2.286394e+02	8.706500e-20
2.286420e+02	9.569200e-20
2.286446e+02	1.015700e-19
2.286472e+02	1.025400e-19
2.286498e+02	1.019800e-19
2.286524e+02	9.940600e-20
2.286551e+02	9.930600e-20
2.286577e+02	1.016800e-19
2.286603e+02	1.052200e-19
2.286629e+02	1.096300e-19
2.286655e+02	1.097800e-19
2.286681e+02	1.075300e-19
2.286707e+02	9.908100e-20
2.286734e+02	8.810900e-20
2.286760e+02	7.556100e-20
2.286786e+02	6.257200e-20
2.286812e+02	6.247700e-20
2.286838e+02	6.449300e-20
2.286864e+02	8.022500e-20
2.286890e+02	9.699600e-20
2.286917e+02	1.082200e-19
2.286943e+02	1.188300e-19
2.286969e+02	1.214500e-19
2.286995e+02	1.237800e-19
2.287021e+02	1.243500e-19
2.287047e+02	1.229100e-19
2.287073e+02	1.139500e-19
2.287100e+02	1.043700e-19
2.287126e+02	9.320800e-20
2.287152e+02	8.709800e-20
2.287178e+02	9.029900e-20
2.287204e+02	9.225000e-20
2.287230e+02	9.248600e-20
2.287257e+02	9.365400e-20
2.287283e+02	9.578400e-20
2.287309e+02	1.047700e-19
2.287335e+02	1.190800e-19
2.287361e+02	1.282300e-19
2.287387e+02	1.343900e-19
2.287414e+02	1.355800e-19
2.287440e+02	1.347400e-19
2.287466e+02	1.344500e-19
2.287492e+02	1.343000e-19
2.287518e+02	1.366800e-19
2.287544e+02	1.394800e-19
2.287570e+02	1.414100e-19
2.287597e+02	1.432600e-19
2.287623e+02	1.406500e-19
2.287649e+02	1.374700e-19
2.287675e+02	1.262500e-19
2.287701e+02	1.151500e-19
2.287727e+02	1.048100e-19
2.287754e+02	9.620300e-20
2.287780e+02	9.436600e-20
2.287806e+02	9.555000e-20
2.287832e+02	1.047600e-19
2.287858e+02	1.157700e-19
2.287885e+02	1.302300e-19
2.287911e+02	1.401300e-19
2.287937e+02	1.436100e-19
2.287963e+02	1.370400e-19
2.287989e+02	1.201000e-19
2.288015e+02	1.025900e-19
2.288042e+02	8.462600e-20
2.288068e+02	7.504000e-20
2.288094e+02	7.031400e-20
2.288120e+02	7.164700e-20
2.288146e+02	7.553700e-20
2.288172e+02	8.216500e-20
2.288199e+02	8.959400e-20
2.288225e+02	9.388100e-20
2.288251e+02	9.758600e-20
2.288277e+02	9.894100e-20
2.288303e+02	1.000800e-19
2.288330e+02	1.068500e-19
2.288356e+02	1.139100e-19
2.288382e+02	1.243400e-19
2.288408e+02	1.338400e-19
2.288434e+02	1.368300e-19
2.288460e+02	1.378500e-19
2.288487e+02	1.307900e-19
2.288513e+02	1.223000e-19
2.288539e+02	1.099900e-19
2.288565e+02	9.845800e-20
2.288591e+02	8.841900e-20
2.288618e+02	8.150300e-20
2.288644e+02	7.900600e-20
2.288670e+02	8.110900e-20
2.288696e+02	8.810700e-20
2.288722e+02	9.592300e-20
2.288749e+02	1.044000e-19
2.288775e+02	1.119700e-19
2.288801e+02	1.190200e-19
2.288827e+02	1.242600e-19
2.288853e+02	1.287200e-19
2.288879e+02	1.323200e-19
2.288906e+02	1.356500e-19
2.288932e+02	1.362800e-19
2.288958e+02	1.363800e-19
2.288984e+02	1.309700e-19
2.289010e+02	1.249900e-19
2.289037e+02	1.117000e-19
2.289063e+02	9.827300e-20
2.289089e+02	8.548400e-20
2.289115e+02	7.391900e-20
2.289141e+02	7.092500e-20
2.289168e+02	6.928900e-20
2.289194e+02	7.325600e-20
2.289220e+02	7.871800e-20
2.289246e+02	8.831500e-20
2.289272e+02	9.786000e-20
2.289299e+02	1.073000e-19
2.289325e+02	1.137200e-19
2.289351e+02	1.157200e-19
2.289377e+02	1.126200e-19
2.289403e+02	1.039400e-19
2.289430e+02	9.281700e-20
2.289456e+02	7.967200e-20
2.289482e+02	7.529600e-20
2.289508e+02	7.635800e-20
2.289535e+02	8.424200e-20
2.289561e+02	9.522700e-20
2.289587e+02	9.336800e-20
2.289613e+02	8.740300e-20
2.289639e+02	7.417200e-20
2.289666e+02	5.943300e-20
2.289692e+02	5.739500e-20
2.289718e+02	5.667200e-20
2.289744e+02	6.405900e-20
2.289770e+02	7.161700e-20
2.289797e+02	7.868500e-20
2.289823e+02	8.628700e-20
2.289849e+02	9.791200e-20
2.289875e+02	1.095300e-19
2.289902e+02	1.211400e-19
2.289928e+02	1.294100e-19
2.289954e+02	1.280600e-19
2.289980e+02	1.241000e-19
2.290006e+02	1.147600e-19
2.290033e+02	1.067900e-19
2.290059e+02	1.008800e-19
2.290085e+02	9.538700e-20
2.290111e+02	9.036300e-20
2.290138e+02	8.939800e-20
2.290164e+02	9.190200e-20
2.290190e+02	9.836000e-20
2.290216e+02	1.073500e-19
2.290242e+02	1.082900e-19
2.290269e+02	1.055600e-19
2.290295e+02	9.518800e-20
2.290321e+02	8.237300e-20
2.290347e+02	7.460600e-20
2.290374e+02	6.788600e-20
2.290400e+02	6.354800e-20
2.290426e+02	5.947900e-20
2.290452e+02	4.971800e-20
2.290478e+02	4.006200e-20
2.290505e+02	3.748200e-20
2.290531e+02	3.595500e-20
2.290557e+02	4.300300e-20
2.290583e+02	5.024000e-20
2.290610e+02	5.834200e-20
2.290636e+02	6.544900e-20
2.290662e+02	6.957200e-20
2.290688e+02	7.331600e-20
2.290715e+02	7.626000e-20
2.290741e+02	7.876500e-20
2.290767e+02	8.058600e-20
2.290793e+02	8.120200e-20
2.290820e+02	8.040900e-20
2.290846e+02	7.773400e-20
2.290872e+02	7.345100e-20
2.290898e+02	6.851100e-20
2.290925e+02	6.315000e-20
2.290951e+02	5.506800e-20
2.290977e+02	4.570400e-20
2.291003e+02	3.830500e-20
2.291029e+02	3.156200e-20
2.291056e+02	3.286600e-20
2.291082e+02	3.593300e-20
2.291108e+02	3.762000e-20
2.291134e+02	3.913800e-20
2.291161e+02	3.026300e-20
2.291187e+02	2.096500e-20
2.291213e+02	1.165000e-20
2.291239e+02	3.643700e-21
2.291266e+02	7.216400e-21
2.291292e+02	1.173200e-20
2.291318e+02	2.079400e-20
2.291344e+02	2.893200e-20
2.291371e+02	3.418100e-20
2.291397e+02	3.871700e-20
2.291423e+02	4.173900e-20
2.291449e+02	4.388400e-20
2.291476e+02	4.466100e-20
2.291502e+02	4.520700e-20
2.291528e+02	4.548500e-20
2.291554e+02	4.731700e-20
2.291581e+02	5.052000e-20
2.291607e+02	5.469100e-20
2.291633e+02	5.950400e-20
2.291660e+02	6.070600e-20
2.291686e+02	6.014600e-20
2.291712e+02	5.721300e-20
2.291738e+02	5.345500e-20
2.291765e+02	5.279400e-20
2.291791e+02	5.284700e-20
2.291817e+02	5.279300e-20
2.291843e+02	5.272400e-20
2.291870e+02	5.260000e-20
2.291896e+02	5.255500e-20
2.291922e+02	5.594100e-20
2.291948e+02	5.902700e-20
2.291975e+02	5.945900e-20
2.292001e+02	5.872900e-20
2.292027e+02	5.240600e-20
2.292053e+02	4.666100e-20
2.292080e+02	4.272400e-20
2.292106e+02	4.092300e-20
2.292132e+02	4.382400e-20
2.292159e+02	4.531800e-20
2.292185e+02	4.454300e-20
2.292211e+02	4.026900e-20
2.292237e+02	3.177100e-20
2.292264e+02	2.279500e-20
2.292290e+02	1.338300e-20
2.292316e+02	5.414900e-21
2.292342e+02	-1.564600e-21
2.292369e+02	-7.080300e-21
2.292395e+02	-1.185600e-20
2.292421e+02	-1.602400e-20
2.292448e+02	-1.997200e-20
2.292474e+02	-1.725000e-20
2.292500e+02	-1.291000e-20
2.292526e+02	-1.558500e-21
2.292553e+02	1.079400e-20
2.292579e+02	2.212200e-20
2.292605e+02	3.325000e-20
2.292631e+02	3.813900e-20
2.292658e+02	4.292100e-20
2.292684e+02	4.666900e-20
2.292710e+02	5.005600e-20
2.292737e+02	5.159900e-20
2.292763e+02	5.132600e-20
2.292789e+02	4.512300e-20
2.292815e+02	3.663900e-20
2.292842e+02	2.294900e-20
2.292868e+02	1.205100e-20
2.292894e+02	5.806000e-21
2.292921e+02	4.453100e-21
2.292947e+02	9.193300e-21
2.292973e+02	1.521400e-20
2.292999e+02	2.243800e-20
2.293026e+02	2.742900e-20
2.293052e+02	3.084100e-20
2.293078e+02	3.084600e-20
2.293105e+02	2.906700e-20
2.293131e+02	2.836000e-20
2.293157e+02	2.804200e-20
2.293184e+02	3.174000e-20
2.293210e+02	3.641200e-20
2.293236e+02	4.099200e-20
2.293262e+02	4.555800e-20
2.293289e+02	4.202400e-20
2.293315e+02	3.792400e-20
2.293341e+02	2.758500e-20
2.293368e+02	1.736000e-20
2.293394e+02	8.344800e-21
2.293420e+02	-9.133700e-23
2.293446e+02	-5.401600e-21
2.293473e+02	-9.183500e-21
2.293499e+02	-7.748400e-21
2.293525e+02	-3.540300e-21
2.293552e+02	7.235400e-21
2.293578e+02	1.792200e-20
2.293604e+02	2.845600e-20
2.293631e+02	3.703900e-20
2.293657e+02	4.311200e-20
2.293683e+02	4.743300e-20
2.293710e+02	5.010700e-20
2.293736e+02	5.020200e-20
2.293762e+02	4.847300e-20
2.293788e+02	4.250500e-20
2.293815e+02	3.431600e-20
2.293841e+02	2.452000e-20
2.293867e+02	1.411900e-20
2.293894e+02	9.420900e-21
2.293920e+02	6.176100e-21
2.293946e+02	4.367000e-21
2.293973e+02	2.777800e-21
2.293999e+02	-1.374300e-21
2.294025e+02	-5.642100e-21
2.294052e+02	-2.891600e-21
2.294078e+02	3.556600e-22
2.294104e+02	9.465300e-21
2.294130e+02	1.815200e-20
2.294157e+02	2.441600e-20
2.294183e+02	2.963700e-20
2.294209e+02	3.113600e-20
2.294236e+02	3.095500e-20
2.294262e+02	2.663700e-20
2.294288e+02	2.118000e-20
2.294315e+02	1.375700e-20
2.294341e+02	6.348400e-21
2.294367e+02	-1.040500e-21
2.294394e+02	-6.379700e-21
2.294420e+02	-9.732300e-21
2.294446e+02	-8.292800e-21
2.294473e+02	-3.356300e-21
2.294499e+02	5.871900e-21
2.294525e+02	1.742700e-20
2.294552e+02	2.649200e-20
2.294578e+02	3.458400e-20
2.294604e+02	3.641100e-20
2.294631e+02	3.656300e-20
2.294657e+02	3.556400e-20
2.294683e+02	3.437600e-20
2.294710e+02	3.345400e-20
2.294736e+02	3.255300e-20
2.294762e+02	2.730800e-20
2.294789e+02	2.171100e-20
2.294815e+02	1.146500e-20
2.294841e+02	1.186800e-21
2.294868e+02	-9.274100e-21
2.294894e+02	-1.825900e-20
2.294920e+02	-2.197500e-20
2.294947e+02	-2.332900e-20
2.294973e+02	-1.887500e-20
2.294999e+02	-1.466900e-20
2.295026e+02	-1.090500e-20
2.295052e+02	-9.455100e-21
2.295078e+02	-1.107700e-20
2.295105e+02	-1.168400e-20
2.295131e+02	-1.127500e-20
2.295157e+02	-8.012600e-21
2.295184e+02	-2.599800e-21
2.295210e+02	7.398900e-21
2.295236e+02	1.997000e-20
2.295263e+02	3.672700e-20
2.295289e+02	5.518600e-20
2.295315e+02	6.477800e-20
2.295342e+02	7.188700e-20
2.295368e+02	6.876400e-20
2.295394e+02	6.385800e-20
2.295421e+02	6.114900e-20
2.295447e+02	5.860700e-20
2.295473e+02	5.574200e-20
