,_phi,_phi_err,_velo_eff,_velo_eff_err,_frac_optflow_ok,_frac_optflow_ok_ica
2018-03-26 14:44:16,1616.6862721021294,0.0,2.0952686095567006,0.44655215890837724,,
2018-03-26 14:44:24,1814.2643184337546,0.0,2.2508889986221288,0.47941064673733147,,
2018-03-26 14:44:32,1503.4146372312207,0.0,1.7975992872677378,0.3847598736123919,,
2018-03-26 14:44:40,2156.626650729291,0.0,2.4268414092885133,0.5234227616495054,,
2018-03-26 14:44:48,2236.7809362374683,0.0,2.4392347458914267,0.5248181442927652,,
2018-03-26 14:44:56,2153.046518177066,0.0,2.1278326808082473,0.4707460327039405,,
2018-03-26 14:45:04,1683.832546904844,0.0,1.7258453507169091,0.37122969096631087,,
2018-03-26 14:45:12,2176.082618375486,0.0,2.166248928532382,0.4672949764856702,,
2018-03-26 14:45:20,2211.403457455953,0.0,2.2558838462940285,0.4897518061635813,,
2018-03-26 14:45:28,1790.581489955011,0.0,1.950480800394459,0.42772481326737755,,
2018-03-26 14:45:36,1514.4825569646073,0.0,1.5850834367531808,0.35372095024214867,,
2018-03-26 14:45:44,1966.5484995788902,0.0,2.2378418434748313,0.47942803239575865,,
2018-03-26 14:45:52,1906.55218319005,0.0,2.229692894354796,0.4734067182968355,,
2018-03-26 14:46:00,1945.2183581321349,0.0,2.1646613951054148,0.46330576644694754,,
2018-03-26 14:46:08,1232.9135692314676,0.0,1.5209606697087077,0.32313186116097065,,
2018-03-26 14:46:16,1688.636742265734,0.0,2.1325941332036056,0.4524636826361645,,
2018-03-26 14:46:24,2204.578192182893,0.0,2.2173781517717552,0.4726267011639528,,
2018-03-26 14:46:32,2392.5470316225947,0.0,2.383111453960403,0.5078112391521696,,
2018-03-26 14:46:40,1507.6413019147185,0.0,1.4352397374397343,0.305734423874214,,
2018-03-26 14:46:48,1934.8197788110988,0.0,2.1976673405977856,0.471498271189928,,
2018-03-26 14:46:56,1873.5724319778305,0.0,2.148017531188697,0.45769413774185264,,
2018-03-26 14:47:04,1608.8888671465897,0.0,1.9523520988533565,0.415393157616797,,
2018-03-26 14:47:12,1082.5516821903423,0.0,1.469675391476402,0.3128273029210219,,
2018-03-26 14:47:20,1624.1820244971673,0.0,1.752862546119787,0.3720002999852641,,
2018-03-26 14:47:24,1232.8157798711559,0.0,1.2955763048759086,0.2758095072606378,,
2018-03-26 14:47:32,1412.096176174598,0.0,1.4144629661303552,0.3000752356528065,,
2018-03-26 14:47:40,1769.5857289655228,0.0,1.809244693363738,0.3845002769555044,,
2018-03-26 14:47:48,1710.3847279431566,0.0,1.6335090110598118,0.3466896437543062,,
2018-03-26 14:47:56,1580.504546314246,0.0,1.5771747862135628,0.3345972749125866,,
2018-03-26 14:48:04,2288.084036650402,0.0,2.148972360000288,0.4679471601675244,,
2018-03-26 14:48:12,2771.4883107126175,0.0,2.140985759102729,0.48484869662924385,,
2018-03-26 14:48:20,3525.6190068724445,0.0,2.2036168928788418,0.4768890846381105,,
2018-03-26 14:48:28,2573.6854263873056,0.0,1.4319686063037849,0.3070093458996657,,
2018-03-26 14:48:36,3504.4451775937314,0.0,2.127823962777227,0.45148376829046555,,
2018-03-26 14:48:44,3483.5341503263658,0.0,2.4801119260230173,0.5317189975659036,,
2018-03-26 14:48:52,4249.662111105964,0.0,2.712285157150777,0.5912967534217763,,
2018-03-26 14:49:00,4642.772704358375,0.0,1.9969779035464583,0.4289428652171592,,
2018-03-26 14:49:08,5516.951695591097,0.0,2.681474030773301,0.5764360274722192,,
2018-03-26 14:49:16,4397.960281012934,0.0,2.394200035091713,0.5182490523399466,,
2018-03-26 14:49:24,4087.247905089697,0.0,2.4623887320075637,0.5246535625020488,,
2018-03-26 14:49:32,2998.0718868180356,0.0,1.9396779165232476,0.41320441039357886,,
2018-03-26 14:49:56,2653.4785227056977,0.0,2.109740159902893,0.44801001291645465,,
2018-03-26 14:50:04,1808.7742852110784,0.0,1.5874884356675474,0.34514066762456336,,
2018-03-26 14:50:12,2213.6032274570325,0.0,2.129404412631172,0.4636086302866655,,
2018-03-26 14:50:20,1623.989952961592,0.0,2.0175759621217124,0.4280003182914847,,
2018-03-26 14:50:28,1311.3182004892722,0.0,2.0830598755806826,0.4420469645288182,,
2018-03-26 14:50:36,1400.128564410953,0.0,1.751160477790931,0.3718129197008541,,
2018-03-26 14:50:44,2012.770101877728,0.0,2.3523214630187366,0.49923393841845604,,
2018-03-26 14:50:48,1259.4091331566478,0.0,1.5487287236377703,0.3296239512177509,,
2018-03-26 14:50:56,1656.011995413146,0.0,1.7623316670371212,0.3758007495981139,,
2018-03-26 14:51:04,1836.8613477916629,0.0,1.9657378139062276,0.42029243493066754,,
2018-03-26 14:51:12,1714.2202208902052,0.0,1.7650470526976605,0.37558321121753996,,
2018-03-26 14:51:20,1431.94331254928,0.0,1.5250972429391099,0.3235319860664335,,
2018-03-26 14:51:28,2191.3625344628476,0.0,2.0027071754579002,0.42495308748711513,,
2018-03-26 14:51:36,2343.6285000075463,0.0,1.996948578660446,0.42366941821302806,,
2018-03-26 14:51:44,2104.9938480802143,0.0,1.9587545677890887,0.41584564389104134,,
2018-03-26 14:52:08,2621.221842235371,0.0,1.987516585274225,0.42417676801481574,,
2018-03-26 14:52:16,3034.8704415493544,0.0,1.9214468376493248,0.40875932266626913,,
2018-03-26 14:52:24,2425.517852699845,0.0,1.5184450842608284,0.3222444277885357,,
2018-03-26 14:52:32,3057.8426658156413,0.0,1.9491008636960532,0.41363071958192366,,
2018-03-26 14:52:40,3076.9427568088336,0.0,1.9894534253815803,0.42276381368903104,,
2018-03-26 14:52:48,3093.476581844654,0.0,2.0606973010618903,0.43942342626397907,,
2018-03-26 14:52:56,2895.64393826145,0.0,1.7387951198267293,0.37152747908822314,,
2018-03-26 14:53:04,3585.9359354651824,0.0,2.2823334349525526,0.4842234300412547,,
2018-03-26 14:53:12,3738.6332576980267,0.0,2.1961688097173253,0.46665153692905514,,
2018-03-26 14:53:48,3627.7013425983882,0.0,2.474134219547584,0.5303796482987773,,
2018-03-26 14:53:56,1156.0453765838736,0.0,2.017483777828378,0.4352839175202704,,
2018-03-26 14:54:12,882.524842107769,0.0,2.6432076948216485,0.5650442283770375,,
2018-03-26 14:54:16,541.2958821389651,0.0,1.9043762723337685,0.4095449569655212,,
2018-03-26 14:54:24,157.17718556936322,0.0,2.6126356837217672,0.5595993231104767,,
2018-03-26 14:54:32,1.9584445462457172,0.0,0.11485922766354048,0.03580238163428445,,
